PlotObservationID,Year,Longitude,Latitude,Eunis_lvl1,Eunis_lvl2,EVA_Country
412810,1993,13.63413,46.54412,T,T1,Austria
412811,1993,13.63308,46.54772,T,T1,Austria
412812,1993,13.63314,46.61977,T,T,Austria
412813,1993,13.63426,46.62021,T,T1,Austria
412814,1993,13.64439,47.73127,T,T1,Austria
412815,1993,13.67122,46.61967,T,T1,Austria
412816,1993,13.67302,46.64502,T,T3,Austria
412817,1993,13.67901,47.75846,T,T,Austria
412818,1993,13.71424,47.85564,T,T1,Austria
412819,1993,13.7431,46.61869,T,T,Austria
412820,1993,13.75186,47.80728,T,T1,Austria
412821,1993,13.75296,47.90476,T,T1,Austria
412822,1993,13.77744,46.64463,T,T,Austria
412823,1993,13.78696,47.58376,T,T1,Austria
412824,1993,13.78848,47.58517,T,T1,Austria
412825,1994,13.79175,48.47332,T,T1,Austria
412826,1993,13.82724,47.80712,T,T1,Austria
412827,1993,13.86197,47.87973,T,T3,Austria
412828,1993,13.8618,47.88096,T,T1,Austria
412829,1993,13.86563,47.88107,T,T1,Austria
412830,1993,13.89667,47.85454,T,T3,Austria
412831,1993,13.8997,47.85668,T,T1,Austria
412832,1993,13.92356,46.51892,T,T1,Austria
412833,1993,13.92005,46.52105,~,~,Austria
412834,1993,13.92171,46.52077,T,T1,Austria
412835,1995,13.92981,47.48409,T,T3,Austria
412836,1994,13.96005,46.52012,T,T1,Austria
412837,1994,13.99441,46.49481,T,T1,Austria
412838,1994,13.99429,46.49613,T,T1,Austria
412839,1993,14.00996,47.87966,T,T1,Austria
412840,1993,14.00994,47.88035,T,T1,Austria
412841,1993,14.00883,47.88185,T,T1,Austria
412842,1993,14.04934,47.85324,T,T1,Austria
412843,1993,14.04774,47.85695,T,T1,Austria
412844,1994,14.06361,46.49469,T,T,Austria
412845,1993,14.13438,46.4699,T,T1,Austria
412846,1993,14.13751,46.46996,T,T1,Austria
412847,1993,14.172,46.44533,T,T1,Austria
412848,1993,14.2074,46.46905,T,T1,Austria
412849,1993,14.2412,46.44196,T,T1,Austria
412850,1993,14.24195,46.44387,T,T1,Austria
412851,1993,14.24343,46.47004,T,T1,Austria
412852,1993,14.24601,46.46957,T,T1,Austria
412853,1995,14.26874,47.90163,T,T,Austria
412854,1995,14.26627,47.90237,T,T1,Austria
412855,1995,14.26626,47.9053,T,T1,Austria
412856,1993,14.27724,46.46638,T,T3,Austria
412857,1993,14.31598,46.4905,T,T1,Austria
412858,1993,14.31739,46.49377,T,T,Austria
412859,1994,14.33803,47.85383,T,T1,Austria
412860,1993,14.35103,46.44277,T,T1,Austria
412861,1993,14.34629,46.46724,T,T1,Austria
412862,1994,14.37578,47.65359,T,T,Austria
412863,1993,14.38677,46.4898,T,T1,Austria
412864,1993,14.38551,46.48987,T,T1,Austria
412865,1995,14.41848,47.99842,T,T1,Austria
412866,1994,14.44454,47.70134,T,T1,Austria
412867,1995,14.44965,47.82707,T,T1,Austria
412868,1993,14.49212,46.44001,T,T1,Austria
412869,1993,14.52996,46.51655,T,T1,Austria
412870,1994,14.55664,47.67642,T,T1,Austria
412871,1993,14.56362,46.39097,T,T1,Austria
412872,1995,14.59361,47.62667,T,T,Austria
412873,1996,14.59954,47.82558,T,T3,Austria
412874,1993,14.60092,46.46538,T,T1,Austria
412875,1994,14.63279,47.80007,T,T1,Austria
412876,1994,14.66975,47.74949,T,T1,Austria
412877,1994,14.7016,47.62721,T,T1,Austria
412878,1994,14.70431,47.62791,T,T1,Austria
412879,1993,14.71016,46.51265,T,T,Austria
412880,1995,14.78166,47.89637,T,T1,Austria
412881,1996,15.03716,47.77094,T,T1,Austria
412882,1995,15.23251,47.14929,T,T1,Austria
412883,1995,15.27408,47.32213,T,T1,Austria
412884,1995,15.27871,47.32276,T,T3,Austria
412885,1996,15.29091,47.64179,T,T1,Austria
412886,1995,15.30572,47.09792,T,T1,Austria
412887,1996,15.36597,47.83982,T,T1,Austria
412888,1994,15.37062,47.91324,T,T1,Austria
412889,1994,15.3731,47.91497,T,T1,Austria
412890,1994,15.44792,47.91374,T,T,Austria
412891,1994,15.49761,47.36682,T,T1,Austria
412892,1994,15.51523,47.78848,T,T1,Austria
412893,1994,15.58845,47.73697,T,T3,Austria
412894,1995,15.5963,47.19162,T,T1,Austria
412895,1995,15.63042,47.9806,T,T1,Austria
412896,1994,15.63253,48.03174,T,T1,Austria
412897,1994,15.74324,48.00494,T,T1,Austria
412898,1994,15.74243,48.0071,T,T1,Austria
412899,1993,15.76741,47.70667,T,T1,Austria
412900,1995,15.77962,47.95408,T,T1,Austria
412901,1993,15.78253,48.00351,T,T,Austria
412902,1993,15.78454,48.07878,T,T1,Austria
412903,1993,15.80822,47.85642,T,T,Austria
412904,1993,15.81156,47.87834,T,T,Austria
412905,1993,15.81192,47.8799,T,T1,Austria
412906,1993,15.81517,47.95246,T,T,Austria
412907,1993,15.8566,48.0009,T,T1,Austria
412908,1993,15.88992,47.97804,T,T1,Austria
412909,1993,15.91608,47.72904,T,T1,Austria
412910,1993,15.92268,47.85136,T,T1,Austria
412911,1993,15.918,47.85192,T,T,Austria
412912,1993,15.9247,47.97533,T,T1,Austria
412913,1993,15.92514,47.97698,T,T1,Austria
412914,1993,15.92941,47.99934,T,T1,Austria
412915,1993,15.92759,48.00186,T,T1,Austria
412916,1993,15.93305,48.10037,T,T1,Austria
412917,1993,15.96586,48.02349,T,T1,Austria
412918,1993,15.99156,47.82722,T,T1,Austria
412919,1993,16.0338,47.92541,T,T1,Austria
412920,1993,16.03426,47.94718,T,T1,Austria
412921,1993,16.1283,48.26951,T,T1,Austria
412922,1993,16.14021,47.89497,T,T1,Austria
412923,1993,16.15079,47.99733,T,T1,Austria
412924,1993,16.1486,48.02113,T,T1,Austria
412925,1993,16.27291,48.26273,T,T1,Austria
412926,1994,9.907,47.06208,T,T1,Austria
412927,1993,12.91542,46.69171,T,T3,Austria
412928,1995,13.09362,47.75732,T,T,Austria
412929,1995,13.16703,46.76816,T,T3,Austria
412930,1993,13.2042,46.64388,T,T1,Austria
412931,1993,13.20375,46.64594,T,T1,Austria
412932,1993,13.27345,47.43643,T,T1,Austria
412933,1995,13.34803,46.84303,T,T1,Austria
412934,1995,13.67208,46.79324,T,T1,Austria
412935,1995,14.2625,47.48308,T,T3,Austria
412936,1994,14.27508,48.34873,T,T1,Austria
412937,1995,14.35112,48.2997,T,T1,Austria
412938,1994,14.34805,48.32208,T,T1,Austria
412939,1995,15.18125,46.75232,T,T1,Austria
412940,1994,15.28251,47.42037,T,T,Austria
412941,1994,15.32363,46.67653,T,T,Austria
412942,1995,15.42446,48.30801,T,T,Austria
412943,1995,15.42742,48.30936,T,T1,Austria
412944,1995,15.42675,48.33573,T,T1,Austria
412945,1994,15.46864,48.48199,T,T1,Austria
412946,1994,15.5041,48.47801,T,T1,Austria
412947,1995,15.46908,46.62521,T,T3,Austria
412948,1995,15.46602,46.62511,T,T,Austria
412949,1995,15.46892,46.6265,T,T,Austria
412950,1993,15.75012,48.13047,T,T1,Austria
412951,1993,16.12626,48.21919,T,T1,Austria
412952,1993,16.19707,48.21863,T,T,Austria
412953,1995,9.98001,47.11684,T,T1,Austria
412954,,13.375,47.875,T,T3,Austria
412955,,13.375,47.875,T,T3,Austria
412956,,13.375,47.875,T,T1,Austria
412957,,13.375,47.875,T,T3,Austria
412958,,13.375,47.875,T,T,Austria
412959,,13.375,47.875,T,T1,Austria
412960,,13.375,47.875,T,T,Austria
412961,,13.375,47.875,T,T3,Austria
412962,,13.375,47.875,T,T3,Austria
412963,,13.375,47.875,T,T3,Austria
412964,,13.375,47.875,T,T3,Austria
412965,,13.375,47.875,T,T1,Austria
412966,,13.375,47.875,T,T1,Austria
412967,,13.375,47.875,T,T1,Austria
412974,,16.708,47.975,,,Austria
413004,,15.125,47.925,T,T1,Austria
413005,,15.125,47.925,T,T,Austria
413006,,15.125,47.925,T,T1,Austria
413007,,15.125,47.925,T,T,Austria
413008,,15.125,47.925,T,T,Austria
413009,,15.125,47.925,T,T1,Austria
413010,,15.125,47.925,T,T3,Austria
413011,,15.125,47.925,T,T1,Austria
413012,,15.125,47.925,T,T,Austria
413013,,15.125,47.925,T,T,Austria
413014,,15.125,47.925,T,T1,Austria
413015,,15.125,47.925,T,T,Austria
413016,,15.125,47.925,T,T1,Austria
413017,,15.125,47.925,T,T1,Austria
413018,,15.125,47.925,T,T1,Austria
413019,,15.125,47.925,T,T1,Austria
413020,,15.125,47.925,T,T1,Austria
413021,,15.125,47.925,T,T1,Austria
413022,,15.125,47.925,T,T3,Austria
413023,,15.125,47.925,T,T1,Austria
413024,,15.125,47.925,T,T1,Austria
413025,,15.125,47.925,T,T,Austria
413026,,15.125,47.925,T,T1,Austria
413027,,15.125,47.925,T,T,Austria
413028,,15.125,47.925,T,T,Austria
413029,,15.125,47.925,T,T1,Austria
413030,,15.125,47.925,T,T1,Austria
413031,,15.125,47.925,T,T1,Austria
413032,,15.125,47.925,T,T1,Austria
413033,,15.125,47.925,T,T1,Austria
413034,,11.625,47.325,T,T1,Austria
413035,,11.625,47.325,T,T1,Austria
413036,,12.125,47.575,T,T,Austria
413037,,12.125,47.575,T,T3,Austria
413038,,12.125,47.575,T,T3,Austria
413044,,12.292,47.675,T,T1,Austria
413045,,12.292,47.675,T,T1,Austria
413046,,12.292,47.675,T,T1,Austria
413047,,12.292,47.675,T,T1,Austria
413048,,12.292,47.675,T,T1,Austria
413049,,15.542,48.525,T,T1,Austria
413050,,15.542,48.525,T,T1,Austria
413051,,15.542,48.525,T,T1,Austria
413052,,15.542,48.525,T,T1,Austria
413053,,15.542,48.525,T,T,Austria
413054,,15.542,48.525,T,T1,Austria
413055,,15.542,48.525,T,T1,Austria
413058,,16.042,47.875,T,T1,Austria
413059,,15.542,47.775,T,T3,Austria
413060,,15.542,47.775,T,T3,Austria
413061,,15.542,47.775,T,T3,Austria
413062,,15.542,47.775,T,T1,Austria
413063,,15.542,47.775,T,T3,Austria
413064,,15.542,47.775,T,T,Austria
413065,,15.542,47.775,T,T3,Austria
413066,,15.542,47.775,T,T1,Austria
413067,,15.542,47.775,T,T1,Austria
413068,,15.542,47.775,T,T3,Austria
413069,,13.958,47.775,T,T1,Austria
413070,,13.958,47.775,T,T1,Austria
413071,,13.958,47.775,T,T1,Austria
413072,,13.958,47.775,T,T1,Austria
413073,,13.958,47.775,T,T1,Austria
413074,,13.958,47.775,T,T1,Austria
413075,,13.958,47.775,T,T1,Austria
413078,,13.958,47.775,T,T1,Austria
413079,,13.958,47.775,T,T1,Austria
413080,,13.958,47.775,T,T1,Austria
413081,,13.958,47.775,T,T1,Austria
413082,,13.958,47.775,T,T1,Austria
413083,,13.958,47.775,T,T1,Austria
413084,,13.958,47.775,T,T1,Austria
413085,,13.958,47.725,T,T1,Austria
413086,,13.542,47.525,T,T1,Austria
413087,,13.542,47.525,T,T1,Austria
413088,,13.542,47.525,T,T1,Austria
413089,,13.542,47.525,T,T1,Austria
413090,,13.542,47.525,T,T1,Austria
413091,,13.542,47.525,T,T1,Austria
413092,,13.542,47.525,T,T1,Austria
413093,,13.542,47.525,T,T1,Austria
413094,,13.542,47.525,T,T1,Austria
413095,,13.542,47.525,T,T1,Austria
413096,,13.542,47.525,T,T1,Austria
413097,,13.542,47.525,T,T1,Austria
413098,,13.542,47.525,T,T,Austria
413099,,13.542,47.525,T,T1,Austria
413100,,13.542,47.525,T,T1,Austria
413101,,13.542,47.525,T,T1,Austria
413102,,13.542,47.525,T,T1,Austria
413103,,13.542,47.525,T,T1,Austria
413104,,13.542,47.525,T,T1,Austria
413105,,13.542,47.525,T,T,Austria
413106,,14.375,48.025,T,T1,Austria
413107,,14.375,48.025,T,T1,Austria
413108,,14.375,48.025,T,T1,Austria
413109,1974,14.542,47.825,T,T1,Austria
413110,1974,14.542,47.825,T,T1,Austria
413111,1974,14.542,47.825,T,T1,Austria
413112,1974,14.542,47.825,T,T1,Austria
413113,1974,14.458,47.875,T,T1,Austria
413114,1974,14.458,47.825,T,T1,Austria
413115,,16.708,48.125,T,T1,Austria
413116,,16.708,48.125,T,T1,Austria
413117,,16.708,48.125,T,T,Austria
413119,,16.792,48.125,T,T1,Austria
413120,,16.792,48.125,T,T1,Austria
413121,,16.792,48.125,T,T1,Austria
413122,,16.792,48.125,T,T1,Austria
413123,,16.792,48.125,T,T1,Austria
413124,,16.792,48.125,T,T,Austria
413125,,16.792,48.125,T,T1,Austria
413165,,13.958,48.725,T,T1,Austria
413166,,13.958,48.725,T,T,Austria
413167,,13.958,48.725,T,T1,Austria
413168,,13.958,48.725,T,T,Austria
413176,,14.542,47.675,T,T3,Austria
413177,,14.458,47.675,T,T3,Austria
413178,,14.658647,47.512806,T,T3,Austria
413179,,14.458,47.675,T,T1,Austria
413180,,14.542,47.675,T,T1,Austria
413181,,14.542,47.675,T,T1,Austria
413182,,14.458,47.675,T,T1,Austria
413183,,14.672885,47.618018,T,T1,Austria
413184,,14.458,47.675,T,T3,Austria
413185,,14.542,47.675,T,T1,Austria
413186,,14.542,47.675,T,T3,Austria
413187,,14.697446,47.552016,T,T3,Austria
413188,,14.538774,47.60806,T,T,Austria
413189,,14.553745,47.559706,T,T,Austria
413190,,14.542,47.675,T,T,Austria
413191,,14.542,47.675,T,T1,Austria
413192,,14.586909,47.624267,T,T,Austria
413193,,14.542,47.675,T,T1,Austria
413194,,14.543781,47.560787,T,T,Austria
413195,,14.542,47.675,T,T,Austria
413196,,14.542,47.675,T,T1,Austria
413197,,14.542,47.625,T,T,Austria
413198,,14.458,47.675,T,T,Austria
413199,,14.625,47.625,T,T,Austria
413200,,14.628204,47.539366,T,T,Austria
413201,,14.599909,47.60344,T,T3,Austria
413202,,14.658861,47.535094,T,T3,Austria
413203,,14.625,47.625,T,T1,Austria
413204,,14.542,47.675,T,T1,Austria
413205,,14.542,47.675,T,T1,Austria
413206,,14.595097,47.603865,T,T1,Austria
413207,,14.458,47.675,T,T1,Austria
413208,,14.625,47.625,T,T1,Austria
413209,,14.542,47.675,T,T1,Austria
413210,,14.542,47.675,T,T1,Austria
413211,,14.458,47.675,T,T1,Austria
413212,,14.558338,47.561971,T,T3,Austria
413213,,14.542,47.675,T,T3,Austria
413214,,14.542,47.675,T,T1,Austria
413215,,14.542,47.675,T,T1,Austria
413216,,14.625,47.625,T,T1,Austria
413217,,14.625,47.625,T,T1,Austria
413218,,14.617624,47.600213,T,T1,Austria
413219,,14.622118,47.612516,T,T,Austria
413220,,14.56711,47.528288,T,T,Austria
413221,,14.542,47.525,T,T,Austria
413222,,14.556996,47.5387,T,T,Austria
413223,,14.542,47.725,T,T1,Austria
413224,,14.542,47.675,T,T1,Austria
413225,,14.641412,47.584125,T,T3,Austria
413226,,14.542,47.675,T,T1,Austria
413227,,14.542,47.675,T,T3,Austria
413228,,14.542,47.725,T,T1,Austria
413229,,14.596169,47.529638,T,T3,Austria
413230,,14.552096,47.571546,T,T3,Austria
413231,,14.542,47.675,T,T3,Austria
413232,,14.542,47.675,T,T3,Austria
413233,,14.542,47.675,T,T3,Austria
413234,,14.625,47.675,T,T3,Austria
413235,,14.625,47.725,T,T1,Austria
413236,,14.542,47.725,T,T1,Austria
413237,,14.542,47.625,T,T3,Austria
413238,,14.542,47.725,T,T1,Austria
413239,,14.57475,47.561379,T,T,Austria
413240,,14.62098,47.584119,T,T1,Austria
413241,,14.542,47.725,T,T1,Austria
413242,,14.542,47.675,T,T3,Austria
413243,,14.542,47.675,T,T3,Austria
413244,,14.542,47.675,T,T1,Austria
413245,,14.625,47.675,T,T1,Austria
413246,,14.625,47.675,T,T3,Austria
413247,,14.708,47.625,T,T3,Austria
413248,,14.542,47.675,T,T3,Austria
413249,,14.542,47.675,T,T,Austria
413250,,14.621219,47.595675,T,T1,Austria
413251,,14.542,47.725,T,T1,Austria
413252,,14.542,47.725,T,T1,Austria
413253,,14.708,47.625,T,T,Austria
413254,,14.542,47.675,T,T1,Austria
413255,,14.542,47.675,T,T,Austria
413256,,14.542,47.675,T,T,Austria
413257,,14.609665,47.590337,T,T,Austria
413258,,14.542,47.725,T,T,Austria
413259,,14.625,47.625,T,T3,Austria
413260,,14.708,47.625,T,T3,Austria
413261,,14.708,47.625,T,T,Austria
413262,,14.62391,47.585802,T,T,Austria
413263,,14.542,47.725,T,T3,Austria
413264,,14.625,47.675,T,T3,Austria
413265,,14.542,47.675,T,T3,Austria
413266,,14.625,47.675,T,T3,Austria
413267,,14.625,47.675,T,T3,Austria
413268,,14.542,47.725,T,T3,Austria
413269,,13.125,47.825,T,T1,Austria
413270,,13.125,47.825,T,T1,Austria
413271,,13.125,47.825,T,T1,Austria
413272,,13.125,47.825,T,T1,Austria
413273,,13.125,47.825,T,T,Austria
413274,,13.125,47.825,T,T3,Austria
413275,,13.125,47.825,T,T3,Austria
413276,,13.125,47.825,T,T1,Austria
413277,,13.125,47.825,T,T,Austria
413278,,13.208,47.575,T,T1,Austria
413279,,12.958,47.725,T,T1,Austria
413280,,12.958,47.725,T,T1,Austria
413281,,12.958,47.725,T,T1,Austria
413282,,12.958,47.725,T,T1,Austria
413283,,13.042,47.725,T,T1,Austria
413284,,13.042,47.725,T,T1,Austria
413285,,13.042,47.725,T,T1,Austria
413286,,13.042,47.725,T,T1,Austria
413287,,12.958,47.725,T,T1,Austria
413288,,13.042,47.725,T,T1,Austria
413289,,13.042,47.725,T,T1,Austria
413290,,13.042,47.725,T,T1,Austria
413291,,13.042,47.725,T,T1,Austria
413292,,13.042,47.725,T,T1,Austria
413293,,13.042,47.725,T,T1,Austria
413294,,13.042,47.725,T,T1,Austria
413295,,13.042,47.725,T,T1,Austria
413296,,13.042,47.725,T,T1,Austria
413297,,13.042,47.725,T,T1,Austria
413298,,12.958,47.725,T,T1,Austria
413299,,13.042,47.725,T,T1,Austria
413300,,13.042,47.725,T,T1,Austria
413301,,12.958,47.725,T,T1,Austria
413302,,13.042,47.725,T,T1,Austria
413303,,13.042,47.725,T,T1,Austria
413304,,13.042,47.725,T,T1,Austria
413305,,13.042,47.725,T,T1,Austria
413306,,13.042,47.725,T,T3,Austria
413307,,13.042,47.725,T,T1,Austria
413308,,13.042,47.725,T,T1,Austria
413309,,13.042,47.725,T,T1,Austria
413310,,12.958,47.725,T,T1,Austria
413311,,12.958,47.725,T,T1,Austria
413312,,13.042,47.725,T,T1,Austria
413313,,13.042,47.725,T,T1,Austria
413314,,12.958,47.725,T,T1,Austria
413315,,12.958,47.775,T,T1,Austria
413316,,13.042,47.725,T,T1,Austria
413317,,13.042,47.725,T,T1,Austria
413318,,12.958,47.775,T,T1,Austria
413319,,12.958,47.775,T,T1,Austria
413320,,13.042,47.725,T,T,Austria
413321,,13.042,47.725,T,T1,Austria
413322,,12.958,47.725,T,T1,Austria
413323,,13.042,47.725,T,T1,Austria
413324,,13.042,47.725,T,T1,Austria
413325,,13.042,47.725,T,T1,Austria
413326,,12.958,47.725,T,T1,Austria
413327,,13.042,47.725,T,T1,Austria
413328,,13.042,47.725,T,T1,Austria
413329,,12.958,47.775,T,T,Austria
413330,,12.958,47.775,T,T1,Austria
413331,,12.958,47.725,T,T3,Austria
413332,,12.958,47.725,T,T1,Austria
413333,,12.958,47.775,T,T1,Austria
413334,,12.958,47.725,T,T1,Austria
413335,,12.958,47.725,T,T1,Austria
413336,,12.958,47.725,T,T1,Austria
413337,,12.958,47.775,T,T1,Austria
413338,,13.042,47.725,T,T1,Austria
413339,,13.042,47.725,T,T1,Austria
413340,,13.042,47.725,T,T1,Austria
413341,,13.042,47.725,T,T1,Austria
413342,,13.042,47.725,T,T1,Austria
413343,,13.042,47.725,T,T1,Austria
413344,,13.042,47.725,T,T1,Austria
413345,,13.042,47.725,T,T1,Austria
413346,,13.042,47.725,T,T1,Austria
413347,,13.042,47.725,T,T1,Austria
413348,,13.042,47.725,T,T1,Austria
413349,,13.042,47.725,T,T1,Austria
413350,,13.042,47.725,T,T1,Austria
413351,,13.042,47.725,T,T3,Austria
413352,,13.042,47.725,T,T1,Austria
413353,,13.042,47.725,T,T1,Austria
413354,,13.042,47.725,T,T1,Austria
413355,,12.958,47.725,T,T1,Austria
413356,,12.958,47.725,T,T1,Austria
413357,,12.958,47.725,T,T1,Austria
413358,,13.042,47.725,T,T1,Austria
413359,,13.042,47.725,T,T,Austria
413360,,13.042,47.725,T,T1,Austria
413361,,13.042,47.725,T,T3,Austria
413362,,12.958,47.725,T,T1,Austria
413363,,13.042,47.725,T,T1,Austria
413364,,12.958,47.725,T,T3,Austria
413365,,12.958,47.725,T,T1,Austria
413366,,13.042,47.725,T,T1,Austria
413367,,12.958,47.725,T,T,Austria
413368,,12.958,47.725,T,T1,Austria
413369,,13.042,47.725,T,T1,Austria
413370,,12.958,47.725,T,T1,Austria
413371,,12.958,47.725,T,T1,Austria
413372,,12.958,47.725,T,T1,Austria
413373,,12.958,47.725,T,T,Austria
413374,,13.042,47.725,T,T1,Austria
413375,,12.958,47.725,T,T1,Austria
413376,,13.042,47.725,T,T1,Austria
413377,,12.792,47.475,T,T1,Austria
413378,,12.792,47.475,T,T1,Austria
413379,,12.792,47.475,T,T,Austria
413380,,12.792,47.475,T,T1,Austria
413381,,12.792,47.475,T,T1,Austria
413382,,12.792,47.475,T,T1,Austria
413383,,12.792,47.475,T,T1,Austria
413384,,12.792,47.525,T,T1,Austria
413385,,12.792,47.475,T,T,Austria
413386,,12.708,47.425,T,T1,Austria
413387,,12.708,47.525,T,T,Austria
413388,,12.708,47.475,T,T1,Austria
413389,,12.708,47.475,T,T1,Austria
413390,,12.792,47.475,T,T3,Austria
413391,,12.792,47.475,T,T1,Austria
413395,,12.708,47.525,T,T1,Austria
413396,,12.708,47.525,T,T3,Austria
413397,,12.708,47.525,T,T3,Austria
413398,,12.708,47.525,T,T,Austria
413399,,12.708,47.525,T,T,Austria
413401,,12.708,47.525,T,T1,Austria
413402,,12.708,47.525,T,T3,Austria
413403,,12.708,47.525,T,T1,Austria
413404,,12.708,47.475,T,T1,Austria
413405,,13.458,47.675,T,T1,Austria
413406,,13.458,47.675,T,T1,Austria
413407,,13.375,47.675,T,T1,Austria
413408,,13.375,47.675,T,T,Austria
413409,,13.375,47.625,T,T1,Austria
413410,,13.375,47.675,T,T1,Austria
413411,,13.375,47.675,T,T,Austria
413412,,13.375,47.625,T,T,Austria
413413,,13.458,47.675,T,T1,Austria
413414,,13.458,47.625,T,T1,Austria
413415,,13.458,47.675,T,T1,Austria
413416,,13.458,47.625,T,T1,Austria
413417,,13.458,47.675,T,T3,Austria
413418,,15.458,48.375,T,T1,Austria
413419,,15.458,48.375,T,T1,Austria
413420,,15.458,48.375,T,T,Austria
413424,,15.458,48.375,T,T1,Austria
413425,,15.458,48.375,T,T1,Austria
413429,,15.458,48.375,T,T1,Austria
413430,,16.292,48.225,T,T1,Austria
413431,,16.292,48.225,T,T1,Austria
413432,,16.292,48.225,T,T1,Austria
413433,,16.292,48.225,T,T1,Austria
413434,,16.292,48.225,T,T1,Austria
413441,,15.458,48.375,T,T1,Austria
413442,,15.458,48.375,T,T1,Austria
413443,,15.458,48.375,T,T1,Austria
413444,,15.542,48.025,T,T1,Austria
413445,,15.542,48.025,T,T1,Austria
413446,,15.542,48.025,T,T1,Austria
413447,,15.542,48.025,T,T1,Austria
413448,,15.542,48.025,T,T1,Austria
413449,,15.542,48.025,T,T1,Austria
413450,,10.792,47.325,T,T3,Austria
413451,,10.792,47.325,T,T1,Austria
413452,,10.792,47.325,T,T3,Austria
413453,,10.792,47.325,T,T3,Austria
413454,,10.792,47.325,T,T3,Austria
413455,,10.792,47.325,T,T3,Austria
413456,,11.125,47.325,T,T,Austria
413457,,11.125,47.325,T,T1,Austria
413458,,11.125,47.375,T,T,Austria
413459,,10.875,47.375,T,T1,Austria
413460,,11.125,47.325,T,T,Austria
413461,,11.042,47.325,T,T,Austria
413465,1970,9.625,47.325,T,T1,Austria
413474,,9.958,47.225,T,T1,Austria
413475,,9.958,47.225,T,T,Austria
413476,,9.958,47.225,T,T3,Austria
413477,,9.958,47.225,T,T3,Austria
413478,,9.958,47.225,T,T3,Austria
413479,,9.958,47.225,T,T1,Austria
413480,,9.958,47.225,T,T1,Austria
413481,,9.958,47.225,T,T,Austria
413482,,9.958,47.225,T,T1,Austria
413483,,9.958,47.225,T,T,Austria
413484,,9.958,47.225,T,T,Austria
413485,,9.958,47.225,T,T,Austria
413486,,9.958,47.225,T,T3,Austria
413487,,9.958,47.225,T,T1,Austria
413488,,9.958,47.225,T,T1,Austria
413489,,9.958,47.225,T,T1,Austria
413490,,9.958,47.225,T,T1,Austria
413491,,9.958,47.225,T,T3,Austria
413492,,9.958,47.225,T,T1,Austria
413493,,9.875,47.125,T,T1,Austria
413494,,9.875,47.075,T,T1,Austria
413495,,9.958,47.075,T,T1,Austria
